Fecha;Mes;Día de la Semana;Horario;Diurno/nocturno;Edad agrupada;Edad;Sexo;Tipo de víctima;Código de partido
14/1/2020;Enero;Martes;23:45:00;Nocturno;15 - 24;20;Masculino;Sin determinar;805
5/1/2020;Enero;Domingo;16:15:00;Diurno;45 - 54;46;Masculino;Conductor;756
11/1/2020;Enero;Sábado;11:00:00;Diurno;45 - 54;46;Masculino;Sin determinar;805
14/1/2020;Enero;Martes;19:00:00;Nocturno;35 - 44;35;Masculino;Sin determinar;749
15/1/2020;Enero;Miércoles;00:00:00;Nocturno;65 - 74;74;Femenino;Sin determinar;749
15/1/2020;Enero;Miércoles;05:15:00;Nocturno;25 - 34;28;Femenino;Sin determinar;749
14/1/2020;Enero;Martes;13:00:00;Diurno;45 - 54;47;Masculino;Sin determinar;749
14/1/2020;Enero;Martes;11:00:00;Diurno;65 - 74;66;Femenino;Sin determinar;749
11/1/2020;Enero;Sábado;11:30:00;Diurno;15 - 24;20;Masculino;Sin determinar;749
9/1/2020;Enero;Jueves;16:00:00;Diurno;25 - 34;34;Masculino;Sin determinar;749
6/1/2020;Enero;Lunes;07:20:00;Diurno;15 - 24;22;Masculino;Sin determinar;749
6/1/2020;Enero;Lunes;05:50:00;Nocturno;25 - 34;32;Masculino;Sin determinar;749
15/1/2020;Enero;Miércoles;14:30:00;Diurno;35 - 44;35;Femenino;Sin determinar;805
14/1/2020;Enero;Martes;15:10:00;Diurno;25 - 34;30;Femenino;Conductor;861
12/1/2020;Enero;Domingo;18:30:00;Diurno;55 - 64;58;Masculino;Sin determinar;805
15/1/2020;Enero;Miércoles;10:55:00;Diurno;45 - 54;49;Femenino;Conductor;861
10/1/2020;Enero;Viernes;19:30:00;Nocturno;35 - 44;35;Masculino;Conductor;861
9/1/2020;Enero;Jueves;08:00:00;Diurno;45 - 54;45;Masculino;Sin determinar;805
14/1/2020;Enero;Martes;23:00:00;Nocturno;25 - 34;29;Femenino;Conductor;861
11/1/2020;Enero;Sábado;19:45:00;Nocturno;15 - 24;24;Masculino;Conductor;861
15/1/2020;Enero;Miércoles;12:15:00;Diurno;25 - 34;32;Femenino;Sin determinar;749
15/1/2020;Enero;Miércoles;12:15:00;Diurno;5 - 14;7;Masculino;Sin determinar;749
9/1/2020;Enero;Jueves;17:40:00;Diurno;25 - 34;32;Masculino;Sin determinar;805
13/1/2020;Enero;Lunes;00:00:00;Nocturno;25 - 34;29;Masculino;Sin determinar;805
13/1/2020;Enero;Lunes;00:00:00;Nocturno;15 - 24;22;Masculino;Sin determinar;805
10/1/2020;Enero;Viernes;00:00:00;Nocturno;15 - 24;20;Masculino;Sin determinar;805
15/1/2020;Enero;Miércoles;14:45:00;Diurno;25 - 34;27;Masculino;Sin determinar;805
6/1/2020;Enero;Lunes;11:00:00;Diurno;15 - 24;19;Masculino;Conductor;756
7/1/2020;Enero;Martes;17:00:00;Diurno;15 - 24;24;Masculino;Conductor;756
9/1/2020;Enero;Jueves;18:00:00;Diurno;35 - 44;40;Masculino;Conductor;756
10/1/2020;Enero;Viernes;16:45:00;Diurno;25 - 34;30;Masculino;Conductor;756
5/1/2020;Enero;Domingo;10:58:00;Diurno;45 - 54;45;Masculino;Sin determinar;805
13/1/2020;Enero;Lunes;12:00:00;Diurno;25 - 34;29;Masculino;Conductor;756
14/1/2020;Enero;Martes;19:15:00;Nocturno;45 - 54;53;Masculino;Sin determinar;756
7/1/2020;Enero;Martes;00:00:00;Nocturno;55 - 64;57;Masculino;Sin determinar;756
12/1/2020;Enero;Domingo;21:30:00;Nocturno;35 - 44;39;Masculino;Sin determinar;756
15/1/2020;Enero;Miércoles;13:50:00;Diurno;35 - 44;42;Femenino;Conductor;756
13/1/2020;Enero;Lunes;16:29:00;Diurno;35 - 44;36;Masculino;Sin determinar;756
10/1/2020;Enero;Viernes;14:00:00;Diurno;25 - 34;27;Masculino;Sin determinar;756
10/1/2020;Enero;Viernes;14:00:00;Diurno;35 - 44;37;Femenino;Sin determinar;756
13/1/2020;Enero;Lunes;00:00:00;Nocturno;25 - 34;29;Masculino;Sin determinar;805
11/1/2020;Enero;Sábado;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
15/1/2020;Enero;Miércoles;13:15:00;Diurno;25 - 34;33;Masculino;Sin determinar;756
3/1/2020;Enero;Viernes;15:30:00;Diurno;25 - 34;32;Femenino;Sin determinar;756
12/1/2020;Enero;Domingo;13:15:00;Diurno;15 - 24;21;Masculino;Sin determinar;805
10/1/2020;Enero;Viernes;17:45:00;Diurno;15 - 24;24;Femenino;Sin determinar;805
7/1/2020;Enero;Martes;00:00:00;Nocturno;35 - 44;40;Masculino;Sin determinar;805
5/1/2020;Enero;Domingo;21:02:00;Nocturno;25 - 34;27;Masculino;Sin determinar;805
8/1/2020;Enero;Miércoles;18:00:00;Diurno;5 - 14;10;Masculino;Peaton;756
13/1/2020;Enero;Lunes;21:30:00;Nocturno;15 - 24;17;Masculino;Sin determinar;805
4/1/2020;Enero;Sábado;12:00:00;Diurno;35 - 44;40;Masculino;Peaton;756
14/1/2020;Enero;Martes;08:50:00;Diurno;25 - 34;34;Masculino;Sin determinar;805
6/1/2020;Enero;Lunes;16:20:00;Diurno;55 - 64;55;Masculino;Conductor;756
13/1/2020;Enero;Lunes;08:00:00;Diurno;25 - 34;32;Masculino;Sin determinar;805
6/1/2020;Enero;Lunes;16:35:00;Diurno;35 - 44;41;Masculino;Conductor;756
13/1/2020;Enero;Lunes;18:20:00;Diurno;15 - 24;19;Masculino;Sin determinar;805
15/1/2020;Enero;Miércoles;01:30:00;Nocturno;15 - 24;21;Masculino;Sin determinar;805
15/1/2020;Enero;Miércoles;00:00:00;Nocturno;45 - 54;49;Femenino;Sin determinar;805
16/1/2020;Enero;Jueves;16:50:00;Diurno;45 - 54;54;Femenino;Sin determinar;749
19/1/2020;Enero;Domingo;22:10:00;Nocturno;25 - 34;34;Femenino;Sin determinar;749
16/1/2020;Enero;Jueves;14:50:00;Diurno;Sin determinar;Sin determinar;Masculino;Conductor;756
17/1/2020;Enero;Viernes;18:15:00;Diurno;15 - 24;24;Femenino;Sin determinar;805
16/1/2020;Enero;Jueves;17:34:00;Diurno;15 - 24;21;Masculino;Sin determinar;756
16/1/2020;Enero;Jueves;02:00:00;Nocturno;55 - 64;63;Masculino;Sin determinar;756
17/1/2020;Enero;Viernes;19:50:00;Nocturno;25 - 34;29;Masculino;Conductor;756
18/1/2020;Enero;Sábado;11:20:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;805
17/1/2020;Enero;Viernes;14:20:00;Diurno;25 - 34;29;Masculino;Peaton;756
16/1/2020;Enero;Jueves;17:50:00;Diurno;15 - 24;24;Masculino;Conductor;756
20/1/2020;Enero;Lunes;13:20:00;Diurno;45 - 54;45;Masculino;Sin determinar;805
21/1/2020;Enero;Martes;15:15:00;Diurno;45 - 54;48;Masculino;Sin determinar;805
18/1/2020;Enero;Sábado;10:25:00;Diurno;15 - 24;24;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;22:15:00;Nocturno;25 - 34;29;Femenino;Sin determinar;805
16/1/2020;Enero;Jueves;08:35:00;Diurno;25 - 34;34;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;15:30:00;Diurno;35 - 44;41;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;00:00:00;Nocturno;25 - 34;28;Femenino;Sin determinar;805
16/1/2020;Enero;Jueves;11:20:00;Diurno;25 - 34;25;Femenino;Sin determinar;805
20/1/2020;Enero;Lunes;08:20:00;Diurno;35 - 44;41;Masculino;Sin determinar;805
20/1/2020;Enero;Lunes;13:00:00;Diurno;35 - 44;35;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;15:15:00;Diurno;55 - 64;57;Masculino;Sin determinar;805
17/1/2020;Enero;Viernes;17:15:00;Diurno;35 - 44;38;Femenino;Sin determinar;805
17/1/2020;Enero;Viernes;17:15:00;Diurno;35 - 44;39;Masculino;Sin determinar;805
22/1/2020;Enero;Miércoles;15:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Conductor;749
19/1/2020;Enero;Domingo;09:15:00;Diurno;35 - 44;42;Masculino;Pasajero;749
22/1/2020;Enero;Miércoles;16:50:00;Diurno;75 y más;79;Masculino;Sin determinar;756
21/1/2020;Enero;Martes;21:00:00;Nocturno;45 - 54;53;Masculino;Conductor;756
23/1/2020;Enero;Jueves;00:00:00;Nocturno;45 - 54;49;Masculino;Peaton;756
23/1/2020;Enero;Jueves;18:00:00;Diurno;Sin determinar;Sin determinar;Femenino;Sin determinar;756
23/1/2020;Enero;Jueves;00:00:00;Nocturno;25 - 34;27;Masculino;Conductor;756
19/1/2020;Enero;Domingo;06:45:00;Nocturno;35 - 44;41;Masculino;Pasajero;756
22/1/2020;Enero;Miércoles;00:00:00;Nocturno;15 - 24;24;Masculino;Conductor;749
23/1/2020;Enero;Jueves;22:15:00;Nocturno;15 - 24;20;Femenino;Otro;749
20/1/2020;Enero;Lunes;13:30:00;Diurno;35 - 44;44;Masculino;Conductor;756
19/1/2020;Enero;Domingo;06:15:00;Nocturno;25 - 34;30;Femenino;Conductor;756
17/1/2020;Enero;Viernes;18:00:00;Diurno;15 - 24;20;Masculino;Conductor;756
18/1/2020;Enero;Sábado;17:20:00;Diurno;15 - 24;19;Femenino;Sin determinar;805
18/1/2020;Enero;Sábado;17:20:00;Diurno;15 - 24;20;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;12:00:00;Diurno;45 - 54;48;Masculino;Sin determinar;805
16/1/2020;Enero;Jueves;12:00:00;Diurno;45 - 54;45;Masculino;Sin determinar;805
18/1/2020;Enero;Sábado;07:30:00;Diurno;25 - 34;30;Masculino;Sin determinar;805
18/1/2020;Enero;Sábado;07:30:00;Diurno;35 - 44;44;Masculino;Sin determinar;805
20/1/2020;Enero;Lunes;00:00:00;Nocturno;25 - 34;31;Masculino;Sin determinar;805
21/1/2020;Enero;Martes;10:25:00;Diurno;75 y más;88;Femenino;Sin determinar;805
21/1/2020;Enero;Martes;08:00:00;Diurno;25 - 34;34;Masculino;Sin determinar;805
21/1/2020;Enero;Martes;18:20:00;Diurno;35 - 44;39;Femenino;Sin determinar;805
17/1/2020;Enero;Viernes;00:00:00;Nocturno;15 - 24;18;Masculino;Sin determinar;805
23/1/2020;Enero;Jueves;19:20:00;Nocturno;35 - 44;43;Masculino;Sin determinar;805
19/1/2020;Enero;Domingo;11:40:00;Diurno;15 - 24;21;Masculino;Conductor;861
16/1/2020;Enero;Jueves;08:30:00;Diurno;15 - 24;22;Femenino;Peaton;861
20/1/2020;Enero;Lunes;18:05:00;Diurno;25 - 34;30;Masculino;Conductor;861
23/1/2020;Enero;Jueves;13:45:00;Diurno;25 - 34;34;Femenino;Sin determinar;805
19/1/2020;Enero;Domingo;16:00:00;Diurno;45 - 54;54;Femenino;Conductor;861
17/1/2020;Enero;Viernes;13:05:00;Diurno;35 - 44;38;Masculino;Conductor;861
17/1/2020;Enero;Viernes;19:20:00;Nocturno;15 - 24;24;Masculino;Sin determinar;861
21/1/2020;Enero;Martes;18:15:00;Diurno;55 - 64;59;Femenino;Sin determinar;861
20/1/2020;Enero;Lunes;07:48:00;Diurno;25 - 34;27;Masculino;Sin determinar;861
19/1/2020;Enero;Domingo;20:50:00;Nocturno;45 - 54;46;Masculino;Sin determinar;861
16/1/2020;Enero;Jueves;14:50:00;Diurno;15 - 24;20;Masculino;Sin determinar;861
16/1/2020;Enero;Jueves;14:50:00;Diurno;25 - 34;33;Masculino;Sin determinar;861
17/1/2020;Enero;Viernes;03:10:00;Nocturno;35 - 44;41;Masculino;Sin determinar;861
22/1/2020;Enero;Miércoles;00:30:00;Nocturno;15 - 24;21;Masculino;Sin determinar;805
27/1/2020;Enero;Lunes;12:30:00;Diurno;35 - 44;41;Femenino;Peaton;756
25/1/2020;Enero;Sábado;00:00:00;Nocturno;25 - 34;27;Masculino;Conductor;756
23/1/2020;Enero;Jueves;22:30:00;Nocturno;25 - 34;28;Femenino;Peaton;756
26/1/2020;Enero;Domingo;19:15:00;Nocturno;45 - 54;52;Masculino;Conductor;756
20/1/2020;Enero;Lunes;18:30:00;Diurno;15 - 24;23;Masculino;Sin determinar;805
26/1/2020;Enero;Domingo;01:40:00;Nocturno;5 - 14;6;Masculino;Sin determinar;861
26/1/2020;Enero;Domingo;01:40:00;Nocturno;25 - 34;30;Femenino;Sin determinar;861
24/1/2020;Enero;Viernes;19:45:00;Nocturno;45 - 54;45;Femenino;Sin determinar;756
25/1/2020;Enero;Sábado;02:30:00;Nocturno;25 - 34;27;Masculino;Conductor;749
23/1/2020;Enero;Jueves;00:00:00;Nocturno;15 - 24;23;Femenino;Conductor;749
27/1/2020;Enero;Lunes;01:20:00;Nocturno;15 - 24;23;Femenino;Conductor;749
16/1/2020;Enero;Jueves;13:20:00;Diurno;25 - 34;31;Masculino;Sin determinar;861
20/1/2020;Enero;Lunes;08:20:00;Diurno;25 - 34;27;Femenino;Sin determinar;861
21/1/2020;Enero;Martes;13:15:00;Diurno;45 - 54;46;Masculino;Sin determinar;861
23/1/2020;Enero;Jueves;11:30:00;Diurno;25 - 34;34;Masculino;Sin determinar;861
22/1/2020;Enero;Miércoles;17:10:00;Diurno;25 - 34;31;Masculino;Sin determinar;861
28/1/2020;Enero;Martes;18:00:00;Diurno;15 - 24;20;Masculino;Sin determinar;861
25/1/2020;Enero;Sábado;00:10:00;Nocturno;15 - 24;16;Masculino;Sin determinar;861
28/1/2020;Enero;Martes;20:05:00;Nocturno;45 - 54;49;Masculino;Sin determinar;861
28/1/2020;Enero;Martes;20:05:00;Nocturno;45 - 54;48;Masculino;Sin determinar;861
23/1/2020;Enero;Jueves;20:30:00;Nocturno;35 - 44;36;Masculino;Sin determinar;861
25/1/2020;Enero;Sábado;02:45:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;805
27/1/2020;Enero;Lunes;19:05:00;Nocturno;55 - 64;55;Masculino;Conductor;749
28/1/2020;Enero;Martes;18:30:00;Diurno;25 - 34;34;Femenino;Conductor;749
29/1/2020;Enero;Miércoles;00:00:00;Nocturno;35 - 44;41;Masculino;Conductor;749
30/1/2020;Enero;Jueves;22:00:00;Nocturno;35 - 44;36;Masculino;Conductor;749
28/1/2020;Enero;Martes;17:30:00;Diurno;35 - 44;43;Masculino;Sin determinar;805
24/1/2020;Enero;Viernes;01:20:00;Nocturno;25 - 34;31;Masculino;Sin determinar;805
30/1/2020;Enero;Jueves;19:30:00;Nocturno;25 - 34;28;Masculino;Sin determinar;805
22/1/2020;Enero;Miércoles;07:30:00;Diurno;25 - 34;30;Masculino;Conductor;756
29/1/2020;Enero;Miércoles;16:00:00;Diurno;25 - 34;33;Masculino;Conductor;756
28/1/2020;Enero;Martes;14:15:00;Diurno;15 - 24;21;Femenino;Acompañante;756
28/1/2020;Enero;Martes;17:55:00;Diurno;45 - 54;47;Masculino;Conductor;756
27/1/2020;Enero;Lunes;17:30:00;Diurno;35 - 44;35;Femenino;Conductor;756
27/1/2020;Enero;Lunes;17:55:00;Diurno;25 - 34;28;Masculino;Sin determinar;805
26/1/2020;Enero;Domingo;04:50:00;Nocturno;35 - 44;38;Masculino;Sin determinar;805
30/1/2020;Enero;Jueves;13:00:00;Diurno;55 - 64;55;Masculino;Conductor;756
29/1/2020;Enero;Miércoles;12:10:00;Diurno;25 - 34;31;Masculino;Conductor;756
28/1/2020;Enero;Martes;00:00:00;Nocturno;15 - 24;24;Femenino;Conductor;756
24/1/2020;Enero;Viernes;12:08:00;Diurno;55 - 64;60;Masculino;Conductor;756
30/1/2020;Enero;Jueves;13:30:00;Diurno;25 - 34;32;Masculino;Sin determinar;861
29/1/2020;Enero;Miércoles;08:50:00;Diurno;25 - 34;28;Masculino;Sin determinar;861
28/1/2020;Enero;Martes;00:00:00;Nocturno;25 - 34;30;Masculino;Sin determinar;756
29/1/2020;Enero;Miércoles;05:45:00;Nocturno;15 - 24;23;Masculino;Sin determinar;861
30/1/2020;Enero;Jueves;13:41:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
28/1/2020;Enero;Martes;00:00:00;Nocturno;75 y más;88;Masculino;Peaton;756
31/1/2020;Enero;Viernes;12:10:00;Diurno;65 - 74;67;Femenino;Sin determinar;805
31/1/2020;Enero;Viernes;13:54:00;Diurno;25 - 34;29;Masculino;Sin determinar;861
31/1/2020;Enero;Viernes;15:05:00;Diurno;5 - 14;11;Masculino;Sin determinar;861
17/1/2020;Enero;Viernes;15:06:00;Diurno;35 - 44;38;Masculino;Conductor;756
31/1/2020;Enero;Viernes;08:07:00;Diurno;15 - 24;23;Femenino;Conductor;756
27/1/2020;Enero;Lunes;15:00:00;Diurno;25 - 34;33;Masculino;Conductor;756
27/1/2020;Enero;Lunes;00:30:00;Nocturno;Sin determinar;Sin determinar;Femenino;Peaton;756
29/1/2020;Enero;Miércoles;00:30:00;Nocturno;25 - 34;28;Femenino;Sin determinar;756
24/1/2020;Enero;Viernes;08:00:00;Diurno;15 - 24;22;Masculino;Conductor;756
31/1/2020;Enero;Viernes;19:20:00;Nocturno;25 - 34;30;Masculino;Conductor;756
31/1/2020;Enero;Viernes;17:30:00;Diurno;35 - 44;35;Masculino;Sin determinar;861
20/1/2020;Enero;Lunes;19:04:00;Nocturno;35 - 44;35;Masculino;Sin determinar;861
29/1/2020;Enero;Miércoles;22:35:00;Nocturno;25 - 34;25;Masculino;Sin determinar;805
26/1/2020;Enero;Domingo;02:00:00;Nocturno;45 - 54;49;Masculino;Sin determinar;805
14/1/2020;Enero;Martes;05:30:00;Nocturno;35 - 44;39;Femenino;Sin determinar;749
25/1/2020;Enero;Sábado;19:45:00;Nocturno;55 - 64;59;Masculino;Sin determinar;749
31/1/2020;Enero;Viernes;17:20:00;Diurno;15 - 24;23;Masculino;Conductor;805
30/1/2020;Enero;Jueves;17:40:00;Diurno;45 - 54;48;Femenino;Conductor;805
27/1/2020;Enero;Lunes;14:40:00;Diurno;55 - 64;55;Masculino;Sin determinar;805
28/1/2020;Enero;Martes;00:00:00;Nocturno;65 - 74;65;Masculino;Sin determinar;805
28/1/2020;Enero;Martes;00:00:00;Nocturno;15 - 24;17;Masculino;Sin determinar;805
30/1/2020;Enero;Jueves;08:30:00;Diurno;75 y más;77;Masculino;Sin determinar;805
28/1/2020;Enero;Martes;15:20:00;Diurno;45 - 54;47;Femenino;Sin determinar;805
27/1/2020;Enero;Lunes;19:50:00;Nocturno;45 - 54;46;Masculino;Sin determinar;805
24/1/2020;Enero;Viernes;00:00:00;Nocturno;25 - 34;25;Masculino;Sin determinar;805
28/1/2020;Enero;Martes;08:20:00;Diurno;35 - 44;37;Femenino;Sin determinar;805
1/2/2020;Febrero;Sábado;13:50:00;Diurno;15 - 24;17;Masculino;Conductor;805
1/2/2020;Febrero;Sábado;17:00:00;Diurno;15 - 24;23;Masculino;Conductor;805
2/2/2020;Febrero;Domingo;20:20:00;Nocturno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
2/2/2020;Febrero;Domingo;09:30:00;Diurno;65 - 74;70;Masculino;Conductor;805
2/2/2020;Febrero;Domingo;00:00:00;Nocturno;15 - 24;24;Masculino;Sin determinar;805
5/2/2020;Febrero;Miércoles;14:41:00;Diurno;45 - 54;48;Masculino;Conductor;805
3/2/2020;Febrero;Lunes;17:00:00;Diurno;15 - 24;20;Masculino;Sin determinar;861
3/2/2020;Febrero;Lunes;16:10:00;Diurno;15 - 24;23;Femenino;Conductor;756
3/2/2020;Febrero;Lunes;17:00:00;Diurno;55 - 64;62;Masculino;Conductor;756
6/2/2020;Febrero;Jueves;19:30:00;Nocturno;65 - 74;70;Femenino;Sin determinar;805
1/2/2020;Febrero;Sábado;18:15:00;Diurno;15 - 24;22;Masculino;Conductor;756
1/2/2020;Febrero;Sábado;06:05:00;Nocturno;15 - 24;24;Masculino;Sin determinar;756
4/2/2020;Febrero;Martes;10:30:00;Diurno;25 - 34;28;Masculino;Conductor;756
6/2/2020;Febrero;Jueves;18:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
2/2/2020;Febrero;Domingo;23:40:00;Nocturno;25 - 34;29;Masculino;Conductor;756
6/2/2020;Febrero;Jueves;13:30:00;Diurno;25 - 34;31;Masculino;Sin determinar;861
1/2/2020;Febrero;Sábado;14:45:00;Diurno;15 - 24;21;Masculino;Sin determinar;756
1/2/2020;Febrero;Sábado;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
2/2/2020;Febrero;Domingo;20:50:00;Nocturno;15 - 24;24;Masculino;Conductor;756
6/2/2020;Febrero;Jueves;09:50:00;Diurno;35 - 44;35;Masculino;Conductor;756
4/2/2020;Febrero;Martes;00:00:00;Nocturno;25 - 34;29;Masculino;Sin determinar;805
4/2/2020;Febrero;Martes;21:10:00;Nocturno;35 - 44;39;Femenino;Sin determinar;861
2/2/2020;Febrero;Domingo;00:00:00;Nocturno;65 - 74;68;Masculino;Sin determinar;805
3/2/2020;Febrero;Lunes;11:30:00;Diurno;45 - 54;49;Femenino;Sin determinar;805
4/2/2020;Febrero;Martes;18:00:00;Diurno;25 - 34;30;Masculino;Sin determinar;756
5/2/2020;Febrero;Miércoles;14:45:00;Diurno;25 - 34;29;Femenino;Sin determinar;861
8/2/2020;Febrero;Sábado;19:50:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
8/2/2020;Febrero;Sábado;21:30:00;Nocturno;25 - 34;32;Masculino;Sin determinar;861
5/2/2020;Febrero;Miércoles;17:30:00;Diurno;25 - 34;26;Masculino;Sin determinar;861
5/2/2020;Febrero;Miércoles;12:05:00;Diurno;55 - 64;57;Masculino;Sin determinar;805
3/2/2020;Febrero;Lunes;00:00:00;Nocturno;15 - 24;20;Femenino;Sin determinar;805
8/2/2020;Febrero;Sábado;22:15:00;Nocturno;25 - 34;32;Masculino;Sin determinar;805
7/2/2020;Febrero;Viernes;18:40:00;Diurno;35 - 44;44;Masculino;Sin determinar;805
10/2/2020;Febrero;Lunes;22:00:00;Nocturno;15 - 24;17;Masculino;Sin determinar;805
3/2/2020;Febrero;Lunes;18:50:00;Diurno;5 - 14;12;Femenino;Sin determinar;861
3/2/2020;Febrero;Lunes;18:50:00;Diurno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
6/2/2020;Febrero;Jueves;19:40:00;Nocturno;25 - 34;30;Masculino;Conductor;756
1/2/2020;Febrero;Sábado;15:30:00;Diurno;25 - 34;25;Masculino;Conductor;756
2/2/2020;Febrero;Domingo;15:30:00;Diurno;35 - 44;35;Masculino;Conductor;756
5/2/2020;Febrero;Miércoles;08:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
5/2/2020;Febrero;Miércoles;18:40:00;Diurno;25 - 34;25;Masculino;Sin determinar;861
11/2/2020;Febrero;Martes;14:45:00;Diurno;25 - 34;29;Femenino;Sin determinar;861
10/2/2020;Febrero;Lunes;20:40:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
10/2/2020;Febrero;Lunes;18:20:00;Diurno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
11/2/2020;Febrero;Martes;13:20:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
7/2/2020;Febrero;Viernes;13:20:00;Diurno;5 - 14;12;Masculino;Peaton;749
10/2/2020;Febrero;Lunes;00:00:00;Nocturno;15 - 24;22;Femenino;Sin determinar;749
10/2/2020;Febrero;Lunes;00:00:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;749
9/2/2020;Febrero;Domingo;07:30:00;Diurno;15 - 24;21;Femenino;Sin determinar;749
11/2/2020;Febrero;Martes;17:50:00;Diurno;45 - 54;52;Masculino;Conductor;749
5/2/2020;Febrero;Miércoles;13:30:00;Diurno;25 - 34;33;Masculino;Sin determinar;861
3/2/2020;Febrero;Lunes;00:00:00;Nocturno;25 - 34;32;Masculino;Sin determinar;749
12/2/2020;Febrero;Miércoles;13:00:00;Diurno;65 - 74;69;Femenino;Sin determinar;861
2/2/2020;Febrero;Domingo;11:25:00;Diurno;25 - 34;28;Masculino;Conductor;749
4/2/2020;Febrero;Martes;19:20:00;Nocturno;25 - 34;27;Masculino;Conductor;749
13/2/2020;Febrero;Jueves;16:30:00;Diurno;25 - 34;31;Masculino;Sin determinar;805
13/2/2020;Febrero;Jueves;16:30:00;Diurno;35 - 44;39;Masculino;Sin determinar;805
13/2/2020;Febrero;Jueves;00:00:00;Nocturno;35 - 44;38;Masculino;Sin determinar;805
13/2/2020;Febrero;Jueves;00:00:00;Nocturno;15 - 24;15;Masculino;Sin determinar;805
3/2/2020;Febrero;Lunes;20:40:00;Nocturno;25 - 34;31;Masculino;Conductor;749
12/2/2020;Febrero;Miércoles;21:26:00;Nocturno;25 - 34;30;Femenino;Conductor;749
12/2/2020;Febrero;Miércoles;17:15:00;Diurno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
10/2/2020;Febrero;Lunes;17:30:00;Diurno;15 - 24;20;Masculino;Sin determinar;805
8/2/2020;Febrero;Sábado;23:20:00;Nocturno;35 - 44;40;Masculino;Sin determinar;805
3/2/2020;Febrero;Lunes;11:45:00;Diurno;25 - 34;25;Femenino;Peaton;749
6/2/2020;Febrero;Jueves;19:30:00;Nocturno;5 - 14;8;Masculino;Peaton;749
13/2/2020;Febrero;Jueves;10:30:00;Diurno;15 - 24;24;Masculino;Sin determinar;805
13/2/2020;Febrero;Jueves;00:00:00;Nocturno;25 - 34;26;Femenino;Sin determinar;805
12/2/2020;Febrero;Miércoles;22:30:00;Nocturno;45 - 54;48;Femenino;Sin determinar;805
11/2/2020;Febrero;Martes;14:50:00;Diurno;15 - 24;21;Masculino;Sin determinar;805
13/2/2020;Febrero;Jueves;10:50:00;Diurno;25 - 34;33;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;18:00:00;Diurno;15 - 24;21;Masculino;Sin determinar;861
14/2/2020;Febrero;Viernes;10:35:00;Diurno;15 - 24;22;Femenino;Sin determinar;861
11/2/2020;Febrero;Martes;19:40:00;Nocturno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
15/2/2020;Febrero;Sábado;11:00:00;Diurno;45 - 54;54;Masculino;Sin determinar;861
14/2/2020;Febrero;Viernes;09:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
3/2/2020;Febrero;Lunes;19:30:00;Nocturno;35 - 44;35;Masculino;Sin determinar;805
2/2/2020;Febrero;Domingo;06:50:00;Nocturno;15 - 24;21;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;15:45:00;Diurno;25 - 34;26;Femenino;Sin determinar;749
15/2/2020;Febrero;Sábado;05:40:00;Nocturno;45 - 54;51;Masculino;Sin determinar;749
7/2/2020;Febrero;Viernes;11:20:00;Diurno;15 - 24;22;Femenino;Sin determinar;805
12/2/2020;Febrero;Miércoles;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
14/2/2020;Febrero;Viernes;16:05:00;Diurno;35 - 44;44;Femenino;Sin determinar;756
13/2/2020;Febrero;Jueves;12:15:00;Diurno;55 - 64;55;Masculino;Sin determinar;756
4/2/2020;Febrero;Martes;00:00:00;Nocturno;25 - 34;33;Femenino;Sin determinar;805
3/2/2020;Febrero;Lunes;19:50:00;Nocturno;25 - 34;27;Masculino;Sin determinar;805
11/2/2020;Febrero;Martes;10:40:00;Diurno;35 - 44;38;Masculino;Sin determinar;756
12/2/2020;Febrero;Miércoles;16:00:00;Diurno;35 - 44;38;Masculino;Sin determinar;756
12/2/2020;Febrero;Miércoles;17:00:00;Diurno;25 - 34;26;Masculino;Sin determinar;756
